username,domain,name,slug,is_primary
stephieduffy,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
sophiecunningham,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
vespula,newsmast.social,Engineering,engineering,false
stephieduffy,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
lucygreenwold,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
icey_mark,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
akp,newsmast.social,Journalism & Comment,news_comment_data,false
pam_palmater,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
akp,newsmast.social,Weather,weather,false
akp,newsmast.social,Politics,politics,false
aungmyatmoe,newsmast.social,Black Voices,black_voices,false
aungmyatmoe,newsmast.social,Disabled Voices,disabled_voices,false
aungmyatmoe,newsmast.social,Healthcare,healthcare,false
aungmyatmoe,newsmast.social,Immigrants Rights,immigrants_rights,false
aungmyatmoe,newsmast.social,Indigenous Peoples,indigenous_peoples,false
aungmyatmoe,newsmast.social,Law & Justice,law_justice,false
aungmyatmoe,newsmast.social,LGBTQ+,lgbtq,false
aungmyatmoe,newsmast.social,Women’s Voices,women_voices,false
aungmyatmoe,newsmast.social,Workers Rights,workers_rights,false
jannus,newsmast.social,AI,ai,false
dannyweller,newsmast.social,History,history,false
mattskal,newsmast.social,AI,ai,false
Hope,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
Dragonholley,mastodon.social,Puzzles,puzzles,false
francisco_blaha,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,true
kenweber,mastodon.social,Football,football,false
kenweber,mastodon.social,Humour,humour,false
sithu_dev3,newsmast.social,Journalism & Comment,news_comment_data,false
Hayfa_Sdiri,newsmast.social,Business,business,false
nyeinBinarylab,newsmast.social,Travel,travel,false
sithu_dev3,newsmast.social,Creative Arts,creative_arts,false
dev_sithu,newsmast.social,Journalism & Comment,news_comment_data,false
dev_sithu,newsmast.social,Politics,politics,false
dev_sithu,newsmast.social,Ukraine Invasion,ukraine_invasion,false
dev_sithu,newsmast.social,Weather,weather,false
dev_sithu,newsmast.social,Breaking News,breaking_news,true
newsmast,newsmast.social,AI,ai,false
clairejuliaart,newsmast.social,Immigrants Rights,immigrants_rights,false
lspar002,newsmast.social,Pets,pets,false
lspar002,newsmast.social,Science,science,false
lspar002,newsmast.social,Social Sciences,social_sciences,false
lspar002,newsmast.social,Breaking News,breaking_news,true
SustMeme,newsmast.social,Business,business,false
dadonthemoveph,newsmast.social,Performing Arts,performing_arts,false
dadonthemoveph,newsmast.social,Humour,humour,false
newsmast,newsmast.social,Architecture & Design,architecture_design,false
StephenScouted,newsmast.social,History,history,false
StephenScouted,newsmast.social,Sport,sport,false
Dragonholley,mastodon.social,Science,science,false
Dragonholley,mastodon.social,Space,space,false
Dragonholley,mastodon.social,Sport,sport,false
Dragonholley,mastodon.social,Technology,technology,false
Dragonholley,mastodon.social,Travel,travel,false
Dragonholley,mastodon.social,TV & Radio,tv_radio,false
Dragonholley,mastodon.social,US Sport,us_sport,false
Tasha,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
Kayleigh,newsmast.social,Indigenous Peoples,indigenous_peoples,false
Kayleigh,newsmast.social,Poverty & Inequality,poverty_inequality,false
MarieGeneste,newsmast.social,Business,business,false
peter,newsmast.social,Business,business,false
Kayleigh,newsmast.social,Movies,movies,false
nyeinBinarylab,newsmast.social,Ukraine Invasion,ukraine_invasion,false
Kayleigh,newsmast.social,Healthcare,healthcare,false
arlettecontrers,newsmast.social,Social Sciences,social_sciences,false
AlasdairGold,newsmast.social,Movies,movies,false
StephenScouted,newsmast.social,Travel,travel,false
Tasha,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
Dhiraj,newsmast.social,Business,business,false
orianavictoria,newsmast.social,Business,business,false
StephenScouted,newsmast.social,Football,football,true
newsmast,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
AnnaJ,newsmast.social,Humanities,humanities,false
nyeinBinarylab,newsmast.social,US Politics,us_politics,false
eve,newsmast.social,Climate change,climate_change,false
mariana_b,newsmast.social,Music,music,false
newsmast,newsmast.social,Biology,biology,false
akp,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
akp,newsmast.social,Poverty & Inequality,poverty_inequality,false
EV_Musings,newsmast.social,Business,business,false
samf,newsmast.social,Business,business,false
business,newsmast.social,Business,business,false
Sinobabble,newsmast.social,Markets & Finance,markets_finance,false
newsmast,newsmast.social,Black Voices,black_voices,false
nyeinBinarylab,newsmast.social,Weather,weather,false
vijay,newsmast.social,AI,ai,true
AlasdairGold,newsmast.social,Sport,sport,false
aungmyatmoe,newsmast.social,Government & Policy,government_policy,true
AlasdairGold,newsmast.social,Travel,travel,false
jenandreacchi,newsmast.social,Social Sciences,social_sciences,false
AlasdairGold,newsmast.social,TV & Radio,tv_radio,false
AlasdairGold,newsmast.social,Football,football,true
protein,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
protein,newsmast.social,AI,ai,false
protein,newsmast.social,Architecture & Design,architecture_design,false
protein,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
SoeMyinHtel_dev,newsmast.social,Breaking News,breaking_news,false
eve,newsmast.social,Social Sciences,social_sciences,false
nyeinBinarylab,newsmast.social,Women’s Voices,women_voices,false
nyeinBinarylab,newsmast.social,Workers Rights,workers_rights,false
nyeinBinarylab,newsmast.social,Academia & Research,academia_research,true
SoeMyinHtel_dev,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
SoeMyinHtel_dev,newsmast.social,Poverty & Inequality,poverty_inequality,false
JackMoulton,newsmast.social,Law & Justice,law_justice,false
SoeMyinHtel_dev,newsmast.social,Journalism & Comment,news_comment_data,false
SoeMyinHtel_dev,newsmast.social,Politics,politics,false
docwinters,newsmast.social,Law & Justice,law_justice,false
Headfort,newsmast.social,Law & Justice,law_justice,false
saralimback,newsmast.social,Law & Justice,law_justice,false
SoeMyinHtel_dev,newsmast.social,Ukraine Invasion,ukraine_invasion,false
SoeMyinHtel_dev,newsmast.social,Weather,weather,false
SoeMyinHtel_dev,newsmast.social,Democracy & Human Rights,democracy_human_rights,true
protein,newsmast.social,Biology,biology,false
protein,newsmast.social,Black Voices,black_voices,false
protein,newsmast.social,Books & Literature,books_literature,false
protein,newsmast.social,Breaking News,breaking_news,false
newsmast,newsmast.social,Books & Literature,books_literature,false
Kevin_Healey,newsmast.social,Law & Justice,law_justice,false
wildlife,newsmast.social,Climate change,climate_change,false
wildlife,newsmast.social,Environment,environment,false
siji,newsmast.social,Law & Justice,law_justice,false
mitchell_ab,newsmast.social,Law & Justice,law_justice,false
Lawrence,newsmast.social,AI,ai,false
Lawrence,newsmast.social,Breaking News,breaking_news,false
akp,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
minkhantkyawygn,newsmast.social,Breaking News,breaking_news,false
esgcsrpodcastalert,newsmast.social,Business,business,true
macroliter,newsmast.social,Markets & Finance,markets_finance,false
Hayfa_Sdiri,newsmast.social,Markets & Finance,markets_finance,false
minkhantkyawygn,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
vegannutrition,newsmast.social,Markets & Finance,markets_finance,false
minkhantkyawygn,newsmast.social,Poverty & Inequality,poverty_inequality,false
MKandHerBC,newsmast.social,Markets & Finance,markets_finance,false
minkhantkyawygn,newsmast.social,Journalism & Comment,news_comment_data,false
minkhantkyawygn,newsmast.social,Politics,politics,false
Tarden7,newsmast.social,Markets & Finance,markets_finance,false
FemalesNFinance,newsmast.social,Markets & Finance,markets_finance,true
mweinbach,newsmast.social,Markets & Finance,markets_finance,false
minkhantkyawygn,newsmast.social,Ukraine Invasion,ukraine_invasion,false
minkhantkyawygn,newsmast.social,Weather,weather,false
stephieduffy,newsmast.social,Movies,movies,false
Dragonholley,mastodon.social,Visual Arts,visual_arts,false
dannyweller,newsmast.social,Performing Arts,performing_arts,false
dannyweller,newsmast.social,Photography,photography,false
Fitwirr,newsmast.social,Markets & Finance,markets_finance,false
akp,newsmast.social,Indigenous Peoples,indigenous_peoples,false
JenniferLawson,newsmast.social,Books & Literature,books_literature,false
minkhantkyawygn,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,true
akp,newsmast.social,TV & Radio,tv_radio,false
vijay,newsmast.social,Markets & Finance,markets_finance,false
clairejuliaart,newsmast.social,LGBTQ+,lgbtq,false
EdBowers101,newsmast.social,Markets & Finance,markets_finance,false
mariana_b,newsmast.social,Markets & Finance,markets_finance,false
Headfort,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
zerotwo,newsmast.social,Government & Policy,government_policy,false
TexasHistoryL,newsmast.social,Humanities,humanities,false
lucygreenwold,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
sithu_dev3,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
Lawrence,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
avalio77,newsmast.social,Law & Justice,law_justice,false
princessbamboo,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
NineBall,newsmast.social,AI,ai,false
Bekash,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
CharityNews,newsmast.social,Law & Justice,law_justice,false
lawyer,newsmast.social,Law & Justice,law_justice,true
NineBall,newsmast.social,Journalism & Comment,news_comment_data,false
NineBall,newsmast.social,Politics,politics,false
NineBall,newsmast.social,Technology,technology,false
NineBall,newsmast.social,Ukraine Invasion,ukraine_invasion,false
NineBall,newsmast.social,Weather,weather,false
NineBall,newsmast.social,Breaking News,breaking_news,true
S33J,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
DerrickEMugisha,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
IlCava,mastodon.uno,Government & Policy,government_policy,false
orianavmatos,newsmast.social,Food & Drink,food_drink,false
thepopblog,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
healthygfasian,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
islifearecipe,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
EasternBorder,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
morefunwithjuan,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
manii,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
christina88,newsmast.social,Law & Justice,law_justice,false
IZMartinez86,newsmast.social,Law & Justice,law_justice,false
saturn,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
saturn,newsmast.social,Biodiversity & Rewilding,biodiversity_rewilding,false
saturn,newsmast.social,Black Voices,black_voices,false
saturn,newsmast.social,Climate change,climate_change,false
saturn,newsmast.social,Disabled Voices,disabled_voices,false
saturn,newsmast.social,Energy & Pollution,energy_pollution,false
saturn,newsmast.social,Immigrants Rights,immigrants_rights,false
saturn,newsmast.social,Indigenous Peoples,indigenous_peoples,false
saturn,newsmast.social,LGBTQ+,lgbtq,false
saturn,newsmast.social,Women’s Voices,women_voices,false
saturn,newsmast.social,Workers Rights,workers_rights,false
saturn,newsmast.social,Environment,environment,true
TashaA,newsmast.social,Government & Policy,government_policy,false
TashaA,newsmast.social,Healthcare,healthcare,false
TashaA,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
TashaA,newsmast.social,Immigrants Rights,immigrants_rights,false
TashaA,newsmast.social,Indigenous Peoples,indigenous_peoples,false
TashaA,newsmast.social,Poverty & Inequality,poverty_inequality,false
TashaA,newsmast.social,Law & Justice,law_justice,false
TashaA,newsmast.social,LGBTQ+,lgbtq,false
TashaA,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
TashaA,newsmast.social,Women’s Voices,women_voices,false
TashaA,newsmast.social,Workers Rights,workers_rights,false
TashaA,newsmast.social,Creative Arts,creative_arts,false
TashaA,newsmast.social,Food & Drink,food_drink,false
TashaA,newsmast.social,Humour,humour,false
TashaA,newsmast.social,Nature & Wildlife,nature_wildlife,false
TashaA,newsmast.social,Pets,pets,false
TashaA,newsmast.social,Puzzles,puzzles,false
TashaA,newsmast.social,Travel,travel,false
TashaA,newsmast.social,Architecture & Design,architecture_design,false
TashaA,newsmast.social,Gaming,gaming,false
TashaA,newsmast.social,Movies,movies,false
TashaA,newsmast.social,Music,music,false
TashaA,newsmast.social,Performing Arts,performing_arts,false
TashaA,newsmast.social,Photography,photography,false
TashaA,newsmast.social,TV & Radio,tv_radio,false
TashaA,newsmast.social,Visual Arts,visual_arts,false
TashaA,newsmast.social,Humanities,humanities,false
TashaA,newsmast.social,Books & Literature,books_literature,false
TashaA,newsmast.social,History,history,false
mkk_newsmast,newsmast.social,Journalism & Comment,news_comment_data,true
kazwan,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
Zamzam,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
sithu_dev3,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,true
sithu_dev3,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
DrECSkirmuntt,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
sithu_dev3,newsmast.social,Poverty & Inequality,poverty_inequality,false
BriannaABaker,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
DisabledWorld,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
